weibo_id,weibo_text,keyword,user_gender,user_location,user_following,user_follower,weibo_like,weibo_repost,weibo_comment,weibo_date
FENNOepC5,《无为大师》男星阿兹·阿萨里被匿名女摄影师指控不当性行为，而近日著名主持人、记者Ashleigh Banfield抨击该女摄影师，指她的指控实际上是在损害#MeToo#这场反性骚扰、造福女性和职场环境的运动，并可能毁掉另一个人的事业，因为她的描述更像“一场糟糕的约会”而非强奸和性侵，当时她自己也有责任，完全有能力且应该起身走人。而不是在事后对媒体公开控诉。详细：此前化名为格蕾丝的女摄影师对外媒Babe控诉，称去年她和《无为大师》男星阿兹·阿萨里约了一次会，成为她人生中最糟糕的经历，在这次性经历中，她多次暗示自己不舒服但男方仍未停手。阿萨里此后回应她说的细节基本正确，但双方“你情我愿”，他对指控感到惊讶。女方指控：http://t.cn/RQXX7ft阿萨里回应：http://t.cn/RQXX7f5而近日，Banfield在她主持的法制节目Crime & Justice上对“格蕾丝”喊话：“很抱歉你经历了一场糟糕的约会，我自己也有过，很恶心。我敢肯定这一定会给你带来压力——作为一个受害者是很困难的。但让我们花点时间来反思一下你声称的‘我人生中最糟糕的经历’：你有一场糟糕的约会，你的约会对象过于多情，在抗议了他的举止后，你没有立刻站起来走人，你继续进行了性接触。根据你自己清楚的描述，这不是强奸，也不是性侵。根据你的描述，这场性遭遇是不愉快的，但它没有将你送去警察那里，它也没有影响你的工作场所和寻找工作的能力。所以我必须要问问你：你在抱怨什么？你和阿兹·阿萨里有场糟糕的约会？这是你想要公开定罪，并对他进行职业生涯终结的判决吗？让我表达清楚：如果你被性侵了，你得立刻去找警察；如果你被性骚扰了，你那糟糕约会对象的行为影响了你的工作，你一定要大声说出来。但如果你只是有一场不愉快的性经历，你应该回家，可能告诉你的朋友们这个人很恶心，告诉这个人他很恶心，毫无疑问不要再跟他进行第二次约会，当然也不要和那种人结婚。但你的所作所为，让我感到惊骇。你带着一个糟糕的约会故事去报告给媒体界，你可能毁掉了这个人的事业——在他刚刚收获了一个应得的奖项之后。你是在挖一场运动的墙角。这场运动是我和我工作场所的姐妹们梦想了数十年的，它终于改变了过去30年性欲过剩的职业环境，我本人也曾深陷广播业中这种环境。如果你足够幸运，不会经历我们经历过的有毒的工作环境，那是因为反对全世界的像哈维·韦恩斯坦、凯文·史派西这类人的运动取得了显著进展。#MeToo#运动纠正了很多错误，让你的职业道路更为顺畅。我想象你的职业生涯还有很长的路要走，你现在23岁，这是一份多好的礼物啊，但你反而对这份礼物吹毛求疵，你的这次公开指控是在挖这个运动的墙角。我再重复一遍，因为这很重要：如果你被性侵了，去找警察；如果你被性骚扰了，危及到你的工作，说出来，大声说出来。但根据你自己的叙述，所发生的并不是这么回事。你经历了一场糟糕的约会，而你没有离开，这个责任在你。现在运动取得的对你和我都有益的成果，因为你抛出的指控而受损，我要说这是‘鲁莽和虚伪’。我不能公开说出你的名字，将你送进同阿兹·阿萨里相似的职业生涯审判中，因为你选择了匿名，你很幸运。但在你发展摄影事业的同时，我真心希望你能记住你对其他人的事业做了什么，全都因为那次‘糟糕的约会’，根据你的叙述，那不是性侵犯，不是性骚扰。下一次你进行一场糟糕的约会时，请你早点站起来，整理好裙子，然，后，走，人。因为那种男人应得的唯一判决，是未得到满足的欲求不满，而不是来自好莱坞的反对。” http://t.cn/RQX6iVM ,"厌女,女权",女,北京,192,12854706,294,223,43,17/01/2018 18:26
GyUW3F4mS,Lady Gaga在Vogue新采访中谈到自己作为强奸受害者所受的创伤和MeToo运动，表示她觉得对于MeToo，自己“既像一个积极的发声者，又像一个受惊吓的观众”。她在三年前透露自己在19岁时曾被一名音乐制作人强奸。此次她称：说出来是因为该事件给她造成了严重的创伤后应激障碍(PTSD)，“我花了好几年时间才找到力量去分享这件事，之前没有人知道。就好像我努力想把它从脑子里抹去，它就像一个巨大的、丑陋的妖怪，你必须直面它，才能去治愈。”事到如今Gaga仍未说出那个音乐制作人的名字，因为她仍然“在不确定中，我没说过那个人是谁，我认为每个人与那样的创伤都有属于自己的联系、关系。”事件让她产生了心理健康问题：“对我来说，一开始，我的心理健康问题，一半在于我觉得自己在向全世界撒谎，因为我感受到了那么大的痛苦，但无人知晓。这就是我为什么要说出来，说我遭受了PTSD，因为我不想再隐藏了，我已经隐藏了这么多。我感到像是被猛击，或是被抑制。你知道那种坐在摩天轮上，即将飞速下降的感觉吗？那种恐惧、胃下沉的感受，我的横隔膜卡住了一般，然后呼吸困难，全身抽搐，开始哭泣。这就是受创伤的受害者每天的感受，这很……难受，我总是说：创伤好像自己有大脑，能深入你在做的每一件事。”2015年，Gaga为聚焦大学校园强奸的纪录片《狩猎场》演唱了歌曲《Til It Happens to You》，她表示将自己的经历和感受融入了这首歌中。 [组图共3张] 原图 ,性骚扰,女,北京,192,12854715,216,72,79,12/09/2018 00:18
IjznM5pFl,中华田园女权，这是中国式的封建余孽与西方的权利意识搅和起来的怪胎。这些女性，骨子里压根不知女权为何物。又艳羡人家的好处，又不愿放弃过去的老黄历。这种双重标准，说到底是一种极端功利贪婪的自私。她们不会去思考对错，只要这种理论是对她自己有利的，就会百般推崇。只有中国这种独特的社会文化才能产生这种奇葩的“女权者”，她们会像日韩女性那样要求男性赚钱养家承担义务，又要拥有欧美女性那样的自由和权利去逃避自己的义务。你跟她谈女权，她跟你扯传统；你真跟他掰扯传统，她又回到女权了。这就是我一直鄙视那些受过高等教育还满身封建气的所谓现代女性，一边要自由恋爱，一边要婚房彩礼；一边高喊男女平等，一边又坚称男人就该养家。一边又懒又馋还大把花钱消费，一边要求男性温柔勤快体贴会过日子。你要为我当牛做马，因为这是中华民族的优良传统，而我要做自己的女王，因为这是西方进步思想的体现。对男性要有车有房挣钱顾家百般要求，美其名曰你一个大男人要有本事有责任心，涉及到自己义务了就换另一种说辞，又美其名曰现在都什么时代了，你们这些老封建还要压榨女性，我们要争取自由。涉及工作上那就是脏活累活危险活体力活柔柔弱弱来一句你们好意思让女生去干啊，到了招聘升职领工资的时候又强势起来抨击社会歧视女性不给我们同样的待遇和机会。有求于人或者遇到心仪的人那就各种卖萌示弱迷妹相，丝毫不掩饰自己的婊气，其他人面前一副高冷傲气的样子。我们女性为什么要去讨好男人，哦？是女性不会吗，是没有好处可得吧。真正的权利是来自于一个自由，独立，自尊的个体，女性没有真正自觉的独立与自尊，还扯什么女权，别搞笑了，永远只是依附于男性的骄纵任性的物种而已。没有承担对等的义务，何来平等的权利？这些伪女权者只是喜欢拿鸡毛当令箭，以女权做借口为自己挣得利益而已。她们才不在乎女权到底是什么东西。<username>   恶心的孤儿女权婊，走好不送嗷。 http://t.cn/RyhpNfH 显示地图 ,性骚扰,女,江苏,75,76,25,9,10,06/12/2019 23:20
EixLJEVpi,咪蒙快成第二个ayawawa了。自己有一套精致利己的世俗哲学，又输出截然不同的价值观，迎合和教化受众做简单粗暴自大的伪女权，简直是荼毒。  ,女权,女,广东,260,490,2,0,7,21/11/2016 10:26
GE9BW1HPx,妮可·基德曼近年罕见地谈起前夫汤姆·克鲁斯的婚姻，她新近为《纽约杂志》撰文，谈论女性和权力、MeToo与性骚扰话题，称这段婚姻当时保护她免于被骚扰。两人1990年结婚，2001年离婚，基德曼说：“22岁与汤姆·克鲁斯结婚这件事，我一直不愿意谈起，因为我现在已经与深爱的人(凯斯·厄本)结婚了，再谈起难免感觉不尊重。即便如此，我很年轻就结婚了，这对我来说绝对不是权力，而是保护。我是因为爱而结婚，但与很有权力的男人结婚，让我免于被性骚扰。我会去工作，但依然像是被茧包覆一样被保护起来。所以当我32、33岁走出(这段关系)时，就像我必须去长大一样。”基德曼说：“我也有MeToo的时刻，从小时候开始。但我想把它们在一篇文章中谈起吗？不；而它们在我的作品中有体现吗？当然有。”在近作《大小谎言》中就饰演被暴力相待的女性的她，表示会将现实中的体验和情感融入演绎中，“不只是性骚扰行为，我说的是失去、死亡、生命的全部组成部分，但必须是经正确的人之手，不然就是再度虐待了。”基德曼表示，并不觉得自己是手握权力的人，就算是在2003年凭《时时刻刻》获得奥斯卡时也一样：“不知道是不是因为我的自尊，即使如今要我站在那里，说出‘这是我挣来的’，我依然倍感挣扎。这可能是好事，因为这让我保持好奇和谦逊，‘哇，你想要我(合作)？’这样的心态。” [组图共2张] 原图 ,性骚扰,女,北京,192,12854714,265,55,79,16/10/2018 10:51
EiDlx99E6,不知道咪蒙每天编排那些傻子都不相信且紧紧围绕着厚黑学 女权 拜金 伪励志 独立的各种以我有一个朋友开头的故事的时候 会不会怀念南都的自己。至少我是有点怀念《守脑如玉》的她。  ,厌女,女,浙江,1137,615,1,3,15,22/11/2016 00:38
FryxlClzZ,【瑞士极端宗教学者遭强奸起诉】瑞士伊斯兰学家塔里克·拉马丹周五(21日)被当地女权团体“解放者”(Libératrices)总裁阿雅丽起诉。阿雅丽称他犯下“强奸、性骚扰、暴力和恐吓行为等”，她表示自己多年来因为“害怕”不敢起诉。拉马丹律师则表示这是“诽谤”。拉马丹是埃及裔瑞士学者，他因保守的宗教观点引发争议。他曾试图申请法国国籍被拒绝。其弟弟哈尼曾表示“通奸女子都应该被石刑处死”引发巨大争议，被法国驱逐出境。#欧洲斯坦进行时# 原图 ,女权,男,海外,483,716906,9,4,5,22/10/2017 15:41
H5Ehr7DZb,【智能裙将性骚扰可视化，美女4小时被摸157次】随着#Metoo运动的发起，性骚扰已成为人们热议的话题，但你了解性骚扰到底有多猖獗吗？最近，一件智能互动式连衣裙将预料外的触摸行为可视化，揭示了女性在夜店受到骚扰的惊人程度。视频一经发布，在网上引起数千女性强烈反应。一名女性受访者写道:“ 女性一直遭遇无礼触摸是既定事实，即使没有高科技的裙子，男性也应该在女性指出问题时相信女方。” http://t.cn/Ey4smxt ,女权,男,上海,1196,2199624,39,19,24,04/12/2018 11:20
J6Tdn0bCw,【投稿】#厌女症##你国霉体仇女日常#  [组图共3张] 原图 ,女权,女,北京,484,24901,315,9,15,16/06/2020 12:40
J0UhJfO5l,#墨水今日有感# 虽然这么讲很田园女权。我们女孩子但凡学到男人二分之一互相包庇开脱找借口的能力，再坚持互相扶持不内讧，都可以走的远一点再远一点。所以每次我被个别奇奇怪怪的女人气的发疯，都要默默告诉自己。你们共享着相似的脾性和弱点，宽容她也是宽容某时的自己。女人啊，你的名字叫脆弱 ,女权,男,其他,393,1737,17,0,7,08/05/2020 04:21
FkPBtdhDT,刚刚还怂把那po主的微博截图发了好友圈，看到有这么多人骂她我就放心了，女权不是你这么随便BB两句就是女权了，现在女权婊真是让人恶心  ,女权,女,广东,933,15972,17,0,15,08/09/2017 10:15
HyaFn1oj4,前些年关注了一批女权博主，那时候女权很少有人提，大家都是真的为女性发声。现在有些博主依旧非常理智的为女性争取权益，但是大部分都太…不知道该说激进还是杠，我都看不下去了，太能碰瓷了。就是因为这些田园女权，我现在根本不敢说自己女权主义者我寻思我身为从不乱碰瓷，一个人积极奋斗在一线城市的独立女性应该有资格吐槽他们 [组图共2张] 原图 ,女权,女,北京,718,257,10,0,3,10/06/2019 01:15
J4ANq4KOV,由此可见，我朝网络米格道，除了：想结婚而不得的男人，就是想结婚而不得的男人。结婚以后感觉整个人都能正常清爽许多。好事，祝福。我说他们怎么不和反婚反育女权联合呢婚姻真真造福男性。  ,女权,女,广东,332,10889,104,11,24,01/06/2020 10:06
J1qBReg62,“papi酱生娃过后变得好疲惫啊，但是孩子还是随父姓”。这句话有什么问题吗？真的不在意随谁姓，怎会一点一戳就炸了爆了呢？我倒觉得这句话是女性在共情和同情女性，前半句是对她十月怀孕，分娩阵痛，哺乳哄娃等等的疼惜，后半句是对她付出这么多还是冠了男人的姓有点惋惜。papi酱粉丝是3000多万吧，原博就是一个11万来粉丝的小博主，到底是谁网暴谁，谁碾压谁，有目共睹，别睁眼说瞎话！还顺带炸了一个为争随母姓而离婚论文姐的号，是谁更狠更毒？开口闭口就是“自由主义”和“个人选择”的平权派，就是这么的让别人没“自由”和“选择”的。就问问你们，在你们眼中的“极端女权”什么时候去炸过别人的号？原来在你们眼中的自由，就只能随父姓的自由，没有随母姓的自由啊。 原图 ,女权,女,其他,592,4448,268,35,69,11/05/2020 14:39
