index,weibo_id,comment_text,gender,location,like,date,label,category,target
2437,ID26le0w3,这个事情有可能反转？——除非性行为没有发生。否则你在说nm呢，男的多大了管不住下半身？小女孩能不能碰心里没数？,女,广东,17,13/04/2020 10:02,1,MA,I
2438,J5PfxE3LI,说白了它们就是想搞死女权，不怀好意，想扼杀,女,吉林,3,09/06/2020 13:01,1,MA,I
2439,J2swRv2mC,不上升性别，就骂你个丑逼行吗？欢迎用你的生殖器“逼”来骂我,男,北京,0,18/05/2020 10:17,1,MA,G
2440,IA3jS7TjJ,//<username>真是迷惑了。。退一万步，撇开婚不婚，没有这女孩子，男的就不用还贷款了？不娶老婆他就不要房子住不要车开了？他这房子车子写的女孩名字还是怎样？,男,上海,0,24/03/2020 10:20,1,MA,G
2441,IEXYFqNMn,"婚姻制度应该是男女的契约，而不是一场所有权的变更,越没本事的男人越觉得自己是一家之主。",男,福建,0,25/04/2020 16:53,1,MA,I
2442,FkIH88sjT,中国女权婊还拿“基佬”当骂人的话呢，怕是要被lgbt吊起来打。,男,湖北,0,07/09/2017 18:41,1,MA,I
2443,J2xGyjaF5,"是的 其实男权社会 对男性本身也是一种压榨。现代社会平权是最合理的,另外田园男权不是说，在家吃软饭。而是又不想尽封建男性的责任（凭一人之力养活全家男女老少），还想享受封建男性的福利（女性必须生儿育女伺候我 荡妇羞辱 等）。更有甚者还蹭现代平权的福利，在享受封建男权的福利而拒绝封建男权义务的同时，希望得到男女平权时代的好处（女性赚钱）。这种就很不要脸,我觉得这儿概念出现了分歧。女权的本质是平权，是要求有现代社会该有的平等与权利。而并非是封建男女权利对调，要求女性权益至上。（正如封建男权至上）。",女,海外,0,04/06/2020 20:59,1,MA,I
2444,J40o5xMt8,婚驴对女性的敏感点极高，在男人面前就跟死猪一样,女,海外,14,28/05/2020 14:35,1,MA,I
2445,IvHotrs0o,"看了下，某双标是男的，正常,借楼，我也不是多喜欢李小璐，而是大众的对普通的合法公民，正常女性这么仇视，全网骂她。反观刘强东全网洗。恶心不恶心。。我自己赚钱自己花，不用男人养也不指望。在你这种双标田园男权眼里就是田园女权啦？？层里某个还说自己不是污名化。先补点核桃在说话。你要是女的我都觉得你贱的慌,再借楼，某个田园男权真的双标秀智商。李小璐出轨确实对于感情来讲是私德有亏。但是她没违法没犯罪没有转移财产也没有要别人给她生外姓仔，为了女儿她很早就减少很多工作了，是个合格甚至优秀的妈妈。拿着出轨绑架女性，不如先把出轨（有些甚至是强奸违法行为）的男的全部骂死在说吧。,某电竞键盘商自己先出来碰瓷女权当时我可是围观全过程的，田园男权真会颠倒是非。,借楼：（不想回复某个杠精田园男权）：田园男权狭隘无知，鄙视女性，从里都是想造谣就造谣，想洗脑就洗脑。。这会还想洗呢。。可惜再怎样，女性该进步还是会进步，你们跳出来怎么骂都没用。。",女,北京,0,07/03/2020 12:03,1,MA,I
2446,IvHotrs0o,"弱智别回我，没看到我是怼某层田园男权污蔑女性的吗。,刘强东出轨各种人给他洗心疼他，李小璐出轨（开始都还未实锤呢后面才锤）就那么骂，离婚了给小孩改姓都各种骂的不行事业也被田园男权骂的不出来了。。反正田园男权双标第一。",女,北京,1,07/03/2020 11:55,1,MA,I
2447,IvHotrs0o,"还有，你举这个例子是多数还是少数，别再别人批判多数的时候拿着个少数例子硬杠。因为我也说过，那些少数孩子随母姓的父亲心胸是开阔的而且就是做人基本素质而已（不抢女性生育功劳）。可惜大部分连基本素质都没有。你还在杠呵呵。,果子狸我不说了。还有很多女权博主被你们骂的要死咋装看不到？,就说一个，李小璐她给女儿改名，被骂成什么样了？怎么？自己女儿还不能改回自己姓了？？？（出轨是感情问题，而非生育问题，这是两码事）所以说中国田园男（尤其是屌丝男）的思想根本配不上中国先进的法律（我觉得中国法律还是比较先进的平等，就是某些人脑子还在封建着）,谁说理所当然分父母一半财产了？？你哪个字看到了？？阅读理解过关吗？？我大体意思是，不患寡而患不均。。阅读理解不会就去多读书，别一天到晚在脑补。,别忘了，国外妻子继承丈夫财产理所当然。（噢中国的妻子没有，婚前财产，她一毛钱都没有哈哈）。现在独生女政策，女儿也有了，但是大部分有弟弟的女儿基本没有或者很少。根本不公平。。你说的越多暴露的越多,还有，西方，可不止美国。美国的女性权利在世界上还真拍不到前面，麻烦了解一下别的国家，比如冰岛,嫁人随夫姓本身就是某些国家落后的行为。（和封建主义的中国差不多，就是传统男权）（当然他们的妻子即使离婚也是得到很好的赔偿与抚养费）（当然这样也是压迫女性，也是落后的）,你住在果子狸家？造谣造的如此理所当然？？我怎么听说她早离婚了。",女,北京,2,02/03/2020 18:22,1,MA,I
2448,IDS0zE96c,天啊过撸，什么妖魔鬼怪都有，你也真是，得体谅一下别人嘛，你这不是捅他刀子么。一个大刺刺的“女的”放那，哪个厌女的贱人受的了!?人那是死都想做变性手术做女人去吃男人鸡儿，可惜现在是个不知性别的东西，你一句“女的”，不是捅了蛆窝么。,女,其他,3,18/04/2020 11:44,1,MA,I
2449,J2yYjDeP5,🈶的人一边开大炮超话一边嘲讽别人空气档一边还要骂瓜妈拜吊,女,湖北,0,19/05/2020 01:50,1,MA,I
2450,J4nDFE6Wk,"我只是觉得用女权来怼女性真的合适吗？你不去骂男的倒是对自己的朋友一骂一个准 人家不喜欢t是人家的自由（潜语言是你管得着吗）再多说一句：喜欢t不不就是喜欢男性的外表又不喜欢男性吗？钢铁直女的逻辑思维罢了 如果硬要去怼的话 那讲来讲去喜欢铁t还是拜屌嗷,姐 我说我不想看见铁t了吗",女,福建,0,31/05/2020 10:12,1,MA,I
2451,H5lRAhgaX,女权早烂了.....只剩个幌子.....现在就是站队游戏...谁强势站队谁......,男,海外,4,02/12/2018 12:34,1,MA,I
2452,GigYv0Tri,还是看证据吧，现在很多人就是趁着运动泼脏水，也有人放大了自己的感受。本来性骚扰的定义，主观感受占了很大一部分。你以为自己说了个笑话，人家觉得你就是性骚扰了呢。如果女性说你性骚扰，作为男性能有多大的辩解空间呢？！几乎为零。因为大众心理上认为男性强势，男性就是喜欢骚扰女性的。,男,其他,0,26/05/2018 13:08,1,SCB,I
2453,GigYv0Tri,看证据吧，现在很多人就是趁着运动泼脏水，也有人放大了自己的感受。本来性骚扰的定义，主观感受占了很大一部分。你以为自己说了个笑话，人家觉得你就是性骚扰了呢。如果女性说你性骚扰，作为男性能有多大的辩解空间呢？！几乎为零。因为大众心理上认为男性强势，男性就是喜欢骚扰女性的。,男,其他,0,26/05/2018 13:07,1,SCB,I
2454,FjX5LwBpp,确实不能 好多被出轨的女人还光屁股滚蛋了,女,北京,13,02/09/2017 16:51,1,SCB,I
2455,FjX5LwBpp,我从小就被人这么说“哎哟牙尖嘴利 一点亏吃不得 一点苦受不了 咄咄逼人 性格霸道 哪个男人要你哦” 我： 这不就对了吗？,女,北京,34,02/09/2017 15:54,1,SCB,I
2456,J4ANq4KOV,完全可以理解这种男的，想要B而不可得，攻击女性也是为了杀价，也是实打实从婚姻里能够得到好处。婚女攻击女权是为了什么呢？女权多了不正好反衬她的贤良淑德方便卖高价吗？,女,上海,1,01/06/2020 10:41,1,MA,I
2457,J4iXen97v,中国结婚的女的估计得有99%吧，反婚反育的女的撑死几十万几百万？占绝大多数婚女不应该自己站起来进行斗争吗？,女,上海,15,30/05/2020 17:10,1,SCB,I
2458,ID26le0w3,如果他真心的，他可以用自己的温柔去对待女孩让她享受温暖，哪怕你不以养父身份，你呵护她等她成年，问她是否愿意接受自己。而不是14岁就逼迫她，给她洗脑，这一点这个男的没得洗，炼铜且变态,女,江苏,2,13/04/2020 06:39,1,MA,G
2459,J57V52rtv,我只想劝她们对同性善良些，哪怕是愚昧的同性呢。什么婚女活该被怎么怎么，这种话听多了，让人以为搞女权的都是冷血动物,女,上海,7,04/06/2020 22:36,1,MA,I
2460,IBVbZ50Ci,男性在婚姻中是既得利益者，女性掌握财产大权自卫有什么不可？更何况男的挣得比女的多，,女,其他,0,06/04/2020 10:18,1,MA,I
2461,J4kh92nc8,这个不是那至少那些田园里有很多都是反串吧，但是爹国人不管男女大多数神经都不怎么正常,女,其他,0,30/05/2020 16:37,1,MA,I
2462,I0lrrwYk1,就你这种女人矫情，你是没了手还是断了脚，什么事都得男人做？巨婴吗？,女,其他,1,03/08/2019 09:02,1,MA,G
2463,J5QKM5Mfi,身边的女的都恨不得杀了狐狸精小三，一直觉得她们可怕。是真的可怕,女,河南,2,09/06/2020 18:39,1,SCB,I
2464,GtZiMvmK3,陪酒都不是最可怕的，可怕的是那群男人往死里折腾，长的漂亮也不要长的性感！,女,山西,0,19/01/2020 21:07,1,MA,I
2465,J4kh92nc8,mtf可不是gay。而且果子狸鳄鱼稍息等人的拥护者不是早和les割席了吗？我并不认为这种所谓“极端女权”会帮助不同群体发声，她们只想当新的压迫者,男,湖北,63,30/05/2020 20:01,1,SCB,I
2466,Fs94FpYdc,我就是反婚，怎么样？给我加个什么罪？姑娘们看清楚了吧，男犬把“反婚”当作大罪，可见婚姻制是男权的基础，随父姓的婚内生育就是男犬在吸血。那么忐忑地解释“我意见是自由选择婚姻”干嘛？有得选择吗？就是反婚。,女,广东,16,27/10/2017 13:09,1,MA,I
2467,IcpkQiB8m,"你是否关注他我不在意，但是你这故意洗白还有把人往火坑里引真的够可以，麻烦不要再装白莲花。,当然是随便我了，我就给你留着，让人看看吴大律师的粉丝都是什么样的人。,你也不过是这个婚法律师的拥趸而已，让我去他那下面提醒，他是没留意的问题吗？他就是故意的鸡贼故意的坏，而且那里面都是他的粉丝，就跟你一样，死命维护，我过去给自己找麻烦吗？哈哈哈我可谢谢你了，继续找你的吴大律师给你的婚姻出主意吧。,我看出了这个意思，所以我就反驳，我愿意在哪里说话是我的权利，我就要在我自己的微博上面说。你说了这么多话，基本没有意义。,他现在说的不是家庭主妇没地位，说的是家庭主妇造成职场不平等，原来锅都在家庭主妇头上，男权隐身了，那是不是消灭家庭主妇就消灭了男权？还得消灭婚女吧？",女,广东,0,21/10/2019 19:52,1,MA,I
2468,IcpkQiB8m,"说什么吴律师的案例让大家反婚，然而吴律师让女人婚内与男人比狠，引导女粉仇全职主妇，这还不是坑女？批渴婚鸡贼女我没意见，但转头捧男的，这真的不是精分吗？还什么女人全反婚就一切都搞定，做梦吧。,要说女人结婚之后，因为男权文化一直将女人限定在家里，所以确实影响职场竞争，但这事也不该仇婚女，归根结底还是在男权，生育也是因为男性不肯分担育儿假造成的影响工作，所以把矛头都对准女性是干嘛？现在婚姻还是主流啊。我是烦渴婚女，然而直接仇婚女捧男律师男爱豆这个就很迷。",女,广东,0,20/10/2019 21:33,1,MA,I
2469,ICdJi61oj,我觉得如果这种“口嗨”是在和男性交流中出现，那可以理解，但我遇到的这种往往是在和我争论。,女,其他,5,07/04/2020 15:46,1,MA,I
2470,J1BVOEPw6,顺便说一句，我被拉黑是因为我在她关于姓名权的微博下面问了一句“你的孩子跟谁姓。”你看这人打着为女性争权利的幌子，自己又不这么做，其心可诛。自由这种东西多么蛊惑人，以为别人是在为自己好，实际不过是把自己当枪使。,男,湖南,0,12/05/2020 19:36,1,MA,G
2471,Icq3qBiya,这个蛆放的其他屁我就不说了，就说他的左女右女理论，把女利吸管女（虽然绝大部分最后被反吸抗大鼎）和反婚女权混在一起就很无耻了！总之，这蛆嘴里的左女是不是女权我不知道，但所谓的右女妥妥女奴！,女,广东,4,21/10/2019 00:19,1,MA,I
2472,J4iXen97v,"中国结婚女性97%差不多吧，真要类比前面97个排队，第98才轮到我呢！前面97个都如死猪，我为什么要冲到第一个去给她们挡刀！比起她们我至少还有谋划的空间呢！,这是哪一朝哪一代的杞人忧天？这么说，出门也许被车撞、吃饭也许被噎死，那干脆不要出生啦,越来越多职业拒绝女性是今天才有的吗？和许许多多的婚女失权还麻木不仁脱得开关系，要是我计较，我第一个就要骂她们呢！你接受？,死也先有在婚姻滚水中不怕开水烫的，那么多死猪都不怕开水烫，单女怕啥？",女,广东,6,31/05/2020 08:30,1,MA,I
2473,J4iXen97v,之前婚驴忙着割席的时候，符合男拳话术“极端女权倡导随母姓有本事自己先去改名随母姓啊”一套套的，现在回敬婚驴，婚驴反对离婚冷静期有本事先去民政局和亲亲老蚣离婚啊！不然不是真心反对离婚冷静期哦！,女,广东,4,30/05/2020 21:30,1,MA,I
2474,J1Ct5eB1F,自己肚子里出来的不和自己姓，把女权前辈们辛苦争取来的冠姓权拱手相让，做出这种丢人的事情还想不被骂？,女,广东,3,13/05/2020 04:56,1,MA,I
